;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;
886,746;31,198;174,05;367,01;381,92;369,6;320,92;202,79;434,94;388,59;384,01;403,64;
887,075;9,0048;195,71;353,81;392,03;336,9;289,41;181,67;386,69;363,75;350,91;418,64;
887,404;-13,591;135,58;316,97;358,14;370,31;277,24;186,34;443,41;327,7;317,87;395,93;
887,733;41,152;123,03;351,86;334,23;377,48;277,42;252,99;459,46;336,64;336,45;381,58;
888,062;39,174;164,22;369,4;344,59;365,75;300,51;261,13;397;390,29;296,03;411,76;
888,391;44,948;169,77;397,15;346,48;373,49;265,96;232,94;351;405,4;336,64;372,76;
888,720;20,272;122,52;347,38;324,01;345,35;230,77;195,14;389,96;346,61;328,48;359,95;
889,050;16,738;165,16;356,41;327,23;354,27;270,62;242,36;371,89;350,18;321,04;375,42;
889,379;-5,2401;114,52;342,86;334,9;394,69;308,1;227,45;377,17;318,11;315,41;362,35;
889,708;-3,3085;87,24;348,17;323,31;383,6;340,38;201,55;403,17;420,45;328,17;367,94;
890,037;21,762;162,59;417,82;351,3;344,47;271,33;161,86;369,01;355,65;290,17;408,14;
890,366;17,709;141,46;370,5;296,88;285,13;331,12;155,75;290,5;343;297,58;354,88;
890,695;1,1606;123,49;383,12;350,01;337,94;352,19;202,59;342,2;339,86;302,19;326,6;
891,024;-2;135,39;379,12;284;389,82;288,41;208,82;375,57;345,53;311,2;277,98;
891,353;33,233;119,09;303,96;259,41;307,63;259,67;194,25;359,23;372,78;318,16;327,44;
891,682;9,886;149,53;396,1;251,82;331,82;252,59;172,59;355,12;339,06;282,83;323,77;
892,011;-8,4775;185,67;356,61;335,15;313,47;316,24;146,47;377,62;362,05;308,76;341,91;
892,340;28,038;171,37;395,53;294,83;311,93;312,79;159,77;388,35;326,03;371,38;385,75;
892,669;17,693;134,83;347,67;345,18;309,15;271,13;178,11;350,98;295,43;285,7;301,55;
892,998;-23,885;96,009;334,29;368,44;383,96;267,05;174,13;406,43;405,95;321,89;402,13;
893,327;-7,0647;166,74;272,22;314,2;379,03;197,25;195,92;295,41;222,67;324,99;350,2;
893,656;-35,847;173,99;340,63;353,02;329,82;258,14;174,39;392,75;423,03;338,9;391,48;
893,985;18,09;76,697;320,73;305,53;370,7;266,53;193,32;332;328,04;335,78;318,06;
894,314;-64,488;157,44;294,49;339,93;364,26;301,33;172,49;374,38;411,65;372,33;382,93;
894,643;12,76;122,24;329,82;341,13;364,37;304,67;100,03;336,73;309,13;317,87;330,23;
894,972;3,3582;142,28;334,16;356,28;323,42;288,65;159,31;334,67;326,97;281,9;374,26;
895,301;24,183;193,78;378,4;304,22;304,2;262,56;146,52;335,81;298,92;185,69;311,2;
895,630;-5,3883;147,66;349,63;311,05;358,24;217,85;200,21;319,62;309,41;287,59;394,39;
895,959;35;132,55;351,18;321,64;336,45;234,45;188,18;374,73;261,82;309,27;352,73;
896,288;36,848;196,49;335,2;373,1;340,5;240,38;151,97;369,21;379,57;359,76;336,32;
896,617;16,807;121;294,03;294,97;298,97;249,2;129,03;361,77;324,23;327,2;321,05;
896,946;-46,004;115,45;259,02;284,56;307,74;264,56;90,97;326,44;337,12;324,13;381,01;
897,275;31,456;103,13;284,02;313,1;305,65;207,65;154,77;324,4;306,51;289,62;310,68;
897,604;6,3051;93,04;323,22;322,33;341,44;232,4;127,19;355,84;344,1;282,45;327,83;
897,933;10,337;36,894;298,65;302,21;375,91;220,02;129,14;332,1;331,23;225,65;275,14;
898,263;12,239;83,709;316,29;334,43;290,19;187,64;131,28;376,79;286,72;238,79;267,92;
898,592;-25,37;168,52;359,22;306,78;305,59;211,11;213,26;325,56;302,63;257,3;294,85;
898,921;24,062;148,9;373,69;269,74;364,5;277,06;251,12;313,96;341,57;264,01;277,8;
899,250;55,43;140,8;331,81;256,45;351,27;272,25;215,94;385,08;322,75;285,67;300,25;
899,579;12,333;60,536;348;248,62;305,35;245,27;155,12;392,15;301,11;301,26;317,47;
899,908;21,693;103,21;365,36;299,75;290,12;226,7;122,78;355,14;312,81;317,07;339,8;
900,237;-11,695;115,65;322,47;323,27;292,11;236,22;117,86;335,37;321,69;296,41;328,3;
900,566;-47,044;136,97;375,21;326,59;328,26;261,49;194,2;309,29;333,77;270,35;311,46;
900,895;-14,347;139,58;358,03;317,06;330,22;252,96;198,87;355,27;369,93;266,61;317,53;
901,224;57,548;142,98;329,87;360,17;327,76;262,66;160,25;375,14;359,06;275,87;327,94;
901,553;22,122;159,82;357,7;414,77;363,56;323,04;171,42;374,35;337,24;274,96;323,38;
901,882;-21,664;178,75;361,4;394,81;376,07;321,07;230,63;361,74;376,51;332,9;393,11;
902,211;-30,984;175,51;320,35;360,92;359,56;314,08;241,95;340,56;356,67;379,35;376,88;
902,540;-4,6742;193,64;381,43;328,99;416,33;334,8;185,51;382,17;385,33;350,04;411,86;
902,869;29,458;132,75;398,39;345,45;390,26;327,59;172,25;366,72;389,34;305,65;369,02;
903,198;52,869;223,04;401,87;384,07;388,78;329,91;206,03;390,78;452,76;354,6;391,48;
903,527;68,522;282,32;432,9;472,37;447,34;387,47;218;419,72;507,44;402,71;412,34;
903,856;0,83954;320,58;416,26;488,89;564,17;411,54;255,85;477,75;471,34;476,1;418,57;
904,185;-26,689;351,54;445,51;494,38;538,17;438,01;322,7;481,72;453,87;429,8;472,57;
904,514;-22,357;377,15;551,94;505,87;544,57;416,78;379,12;438,5;461,06;524,67;482,16;
904,843;-15,184;364,55;523,48;517,14;531,72;483,12;330;495,47;431,42;460,6;500,94;
905,172;3,1157;469,68;584,89;537,83;539,98;467,19;373,63;523,55;537,11;463,39;490,45;
905,501;-1,9231;424,62;545,94;546,28;500,62;461,12;367,15;551,53;533,99;445,87;483,6;
905,830;-36,498;318,22;451,18;480;531,21;475,49;287,14;553,19;545,49;397,73;512,88;
906,159;-2,7964;253,12;468,04;557,64;517,33;379,34;274,35;496,26;467,94;382,77;476,01;
906,488;44,901;334,02;483,37;478,02;537,02;437,92;244,38;468,12;489,7;454,61;484,46;
906,817;9,758;255,68;486,94;525,94;434,11;363,58;274,36;493,46;428,28;456,04;557,52;
907,146;-73,202;258,74;428,97;432,15;468,69;374,45;237,09;507,97;409,99;387,12;354,23;
907,476;72,456;214,02;427,63;458,93;410,24;272,41;252,82;499;407,01;408,25;399,76;
907,805;-36,47;334,1;538,14;390,51;413,69;314,63;245,89;403,38;374,5;380,96;485,9;
908,134;51,566;171,67;417,14;366,37;347,24;265,69;227,4;429,25;373,56;326,1;429,06;
908,463;-19,989;243,03;379,14;389,62;429,89;351,35;231,15;444,63;450,05;300,3;381,67;
908,792;1,5789;197,47;434,27;445,23;426,65;245,42;221,78;365,9;372,28;351,53;361,08;
909,121;29,653;187,77;447,71;395,29;389,88;311,75;207,63;415,14;405,87;287,32;355,31;
909,450;15,909;239,82;397,73;429,64;289,82;332,91;213,36;352,91;354,55;320,36;359,18;
909,779;10,171;138,76;377,52;379,68;336,66;324,14;238,72;319,26;313,12;332,74;357,8;
910,108;-6,2583;145,16;385,88;375,84;298,47;277,09;258,02;358,16;313,7;306,63;315,7;
910,437;-29,851;185,87;372,62;381,49;337,58;273,41;153,31;382,34;361,53;298,31;319,55;
910,766;18,352;194,45;398,89;316,84;286,65;258,04;206,69;357,63;263,33;265,81;319,18;
911,095;-1,6668;189,86;408,98;333,29;383,5;291,98;208,26;380,19;364;277,74;317,52;
911,424;-1,0481;212,77;367,13;345,29;412,25;310,81;178,6;371,37;305,48;282,76;328,6;
911,753;-4,5662;191,18;385,97;340,63;363,88;309,35;179,62;380,03;330,25;303,73;304,72;
912,082;9,7903;127,59;347,23;326,67;333,87;213,25;199,87;366,82;287,92;310,22;331,9;
912,411;22,108;160,65;360,21;277,66;306,59;237,74;167,84;352,05;313,3;318,29;346,19;
912,740;54,043;101,97;351,2;307,97;299,32;220,49;160,15;336,23;312,3;254,6;342,62;
913,069;7,9663;98,392;317,5;285,04;347,75;186,43;135,07;323,14;301,75;238,14;357,29;
913,398;-33,413;98,33;277,75;271,22;305,27;247,75;97,227;332,77;310,26;235,02;297,99;
913,727;-12,182;148,64;301,33;301,16;260,87;244,66;114,77;340,35;293,57;255,69;303,5;
914,056;-27,056;207,12;332,7;268,22;283,04;209,88;185,99;353,9;289,32;283,59;289,6;
914,385;-50,904;163,77;320,87;276,86;328,31;260,62;183,24;330,91;270,34;251,34;271,76;
914,714;-8,9201;185,73;278,97;302,76;367,4;265,68;190,4;332,32;277,86;234,49;310,97;
915,043;46,042;107,39;310,7;240,19;320,54;219,55;222,38;322,58;234,09;240,52;278,95;
915,372;9,9871;68,419;275,22;229,77;301,77;264,19;183,16;311,77;316,91;270,07;283,95;
915,701;45,994;72,879;283,42;289,77;280,35;292,29;118,29;326,77;273,21;257,37;315,12;
916,030;40,207;133,49;290,7;283,01;283,2;281,6;109,1;356,5;279,19;243,7;309,1;
916,359;28,357;111,16;290,08;265,19;291,73;238,06;144,23;287,84;256,34;261,43;291,65;
916,689;-0,11129;113,08;319,85;260,74;298,78;268,92;162,78;292,63;292,2;232,62;282,48;
917,018;-19,351;87,27;297,83;304,42;271,39;230,23;141,62;323,48;296,75;224,9;219,44;
917,347;20,712;72,359;305,92;251,72;284,76;258,52;172,88;341,09;317,98;223,58;291,45;
917,676;21,842;54,349;307,5;242,66;283,34;288,15;140,37;248,26;269,89;192,2;278,03;
918,005;-20,382;118,02;280,37;242,28;244,2;264,51;89,041;304,61;313,99;250,44;335,44;
918,334;77,528;80,279;354,84;270,35;263,69;205,96;172,35;295,74;263,65;252,14;302,59;
918,663;-18,539;103,21;333,05;245,7;245,09;161,57;147,49;349,6;295,25;284,77;286,96;
918,992;3,8827;48,69;299,94;227,03;232,67;251,01;157,15;255,41;325,31;269,21;294,46;
919,321;-21,068;207,41;244,83;280,14;296,77;256,03;165,73;252,87;304,77;258,33;251,5;
919,650;-17,033;84,855;244,99;290,94;286,09;256,99;150,11;242,07;248,37;219,26;273,84;
919,979;19,95;74,968;230,1;202,54;303,54;222,48;115,69;274,03;305,22;253,35;226,28;
920,308;-28,629;120,1;329,01;274,82;237,4;157,04;103,27;323,28;268,57;267,4;197,58;
920,637;4,2264;104,99;308,78;252,34;301,97;292,73;146,24;327,88;279,48;215,75;303,88;
920,966;63,109;148,4;309,66;264,84;259,41;221,3;115,76;311,87;272,29;233,94;241;
921,295;9,9684;183,08;336,46;230,97;312,11;274,94;143,84;299,06;259,04;294,95;340,01;
921,624;5,8093;56,07;306,8;241,79;239,67;256,32;114,93;321,9;220,74;185,95;232,47;
921,953;25,957;171,29;342,76;211,83;316,25;233,02;147,92;236,85;268,55;264,08;238,49;
922,282;34,933;164,99;309,94;286,72;311,17;246,64;147,78;295,9;276,06;286,09;257,58;
922,611;3,1535;115,71;282,66;254,87;312,03;250,9;152,49;300,86;289,04;240,43;271,95;
922,940;41,805;106,51;270,6;288,11;264,84;207,41;183,75;294;270,53;245,87;272,88;
923,269;26,9;117,24;302,79;240,17;343,48;205,64;94,277;272,6;269,95;221;256,15;
923,598;69,188;132,55;277,23;273,1;294,64;229,63;108,6;235,1;273,01;241,16;244,1;
923,927;11,921;139,17;286,25;260,1;284,16;231,47;109,56;273,36;277,46;204,66;271,91;
924,256;3,4512;77,759;312,47;310,2;280,05;202,59;123,8;310,8;287,46;241,93;277,02;
924,585;-11,243;84,404;324,71;351,91;309,6;264,6;135,23;349,82;322,82;293,72;282,31;
924,914;22,764;110,45;338,47;339,16;348,68;257,1;129,29;369,1;332,68;292,43;284,39;
925,243;41,266;149,97;311,04;357,15;372,53;266,37;169,64;378,44;356,99;279,15;309,67;
925,573;13,013;199,37;327,26;403,73;353,61;318,68;192,69;360,64;331,31;308,69;318,38;
925,902;7,5003;221,34;349,44;484,98;384,96;374,69;230,75;398,25;328,19;357,56;368,31;
926,231;21,007;271,63;398,45;491,76;449,92;398,63;220,27;409,7;350,02;373,55;364,33;
926,560;17,556;302,32;472,78;482,11;489,15;369,75;178,44;387,85;372,43;385,39;343,83;
926,889;35,383;293,17;508,02;480,04;442,69;379,93;230,08;442,09;398,34;360,49;379,56;
927,218;71,094;383,5;487,58;501,74;414,25;409,52;319,28;477;409,22;336,9;452,93;
927,547;4,5058;364,54;437,74;482,39;441,85;368,81;268,09;378,1;402,04;384,23;400,23;
927,876;3,042;277,76;413,27;463,73;466,25;324,5;213,02;409,35;385,97;411,1;383,38;
928,205;20,155;202,07;429,07;410,94;468,15;368,35;225,49;441,6;387,54;375,3;300,97;
928,534;7,1612;274,23;453,76;427,48;447,76;376,68;219,68;411,62;379,9;394,78;304,92;
928,863;-14,667;217,9;360,91;418,72;417,96;328,22;223,45;399,7;294,58;307,91;351,49;
929,192;-4,0676;163,12;401,1;377,75;391,88;313,41;210,07;355,19;310,63;257,29;369,76;
929,521;30,522;190,65;376,93;317,86;436,49;317,12;128,46;339,05;377,92;281,7;419,02;
929,850;22,489;184,34;384,22;336,02;352,25;326,54;151,27;354,22;284,15;253,86;330,83;
930,179;-23,214;165,24;338,49;335,71;325,42;225,7;156,24;360,53;334,79;300,03;272,55;
930,508;33,835;130,22;304,68;310,41;296,68;237,5;174,21;313,65;267,51;265,11;259,71;
930,837;-14,478;187,11;327,36;333,36;323,12;237,18;220,15;298,67;302,27;304,21;326,63;
931,166;23,635;45,763;342,56;316,6;312,41;216,67;102,94;354,16;224,64;209,21;294,21;
931,495;27,991;111,78;305,12;291,08;300,04;204,04;132,89;283,23;304,74;205;244,15;
931,824;33,57;35,689;269,66;270,16;337,35;136,75;144,15;287,61;224,11;243,4;302,45;
932,153;-52,932;135,37;222,6;273,6;275;275,87;113,58;270,44;263,33;291,42;246,83;
932,482;34,582;113,78;287,01;236,18;270,73;239,92;138,41;232,86;222,35;217,69;296,08;
932,811;25,05;174,28;297,08;276,6;231,09;238,19;104,38;300,91;278,75;273,36;285,53;
933,140;-7,2012;66,283;206,4;229,61;281,33;154,07;72,889;248,54;260,29;235,02;201,52;
933,469;35,876;80,618;237,06;221,24;239,67;194,85;142,82;275,46;256,68;306,02;244,75;
933,798;41,405;150,59;276,41;290,83;220,97;143,97;111,39;295,01;265,79;237;260,6;
934,127;16,013;148,6;236,4;224,3;288,08;208,22;122,8;263,34;273,89;234,14;248,25;
934,456;-4,4819;40,453;242,87;253,32;284,48;183,81;77,423;257,71;239,52;230,77;227,39;
934,786;37,827;72,803;285,91;260,28;271,79;179,8;149,64;255,44;268,03;205,4;192,56;
935,115;8,8397;72,815;286,14;289,16;251,6;155,73;104,11;225,13;226,39;192,73;208,96;
935,444;-9,3826;85,996;248,35;222,15;284,27;159,23;100,39;236,23;227,27;189,65;242,31;
935,773;5,8474;42,041;249,85;220,14;312,37;172,5;147,24;204,7;220,15;181,11;211,23;
936,102;-23,835;58,911;223,81;216,2;279,65;168,52;140,86;268,33;233,09;204,05;197,29;
936,431;-2,7929;55,857;241,95;239,07;241,48;198,98;121,05;262,17;236,95;233,97;226,69;
936,760;35,106;113,17;287,21;266,04;282,67;222,22;103,17;272,43;227,9;223,96;255,64;
937,089;5,4356;132,51;292,76;280,85;341,79;217,16;124,98;312,12;254,24;227,74;282,73;
937,418;-11,625;95,869;340,64;365,89;359;235,53;179,36;333,53;313,81;262,46;289,81;
937,747;-19,453;153,19;389,61;367,99;373,39;273,59;234,19;342,81;347,63;360,69;315,29;
938,076;-23,089;240;440,39;414,06;427,57;298;223,67;385,99;385;393;375,57;
938,405;-37,354;267,16;442,1;476,71;497,22;401,38;270,84;379,65;454,97;380,03;406,42;
938,734;26,37;347,44;477,37;523,29;556,72;429,92;342,08;418,29;452,28;406,5;443,86;
939,063;-1,6644;401,47;503,93;480,08;526,88;449,73;342,83;491,39;460,97;413,91;502,71;
939,392;-1,1567;409;504,22;505,93;512,84;482,24;337,51;474,05;497,38;458,9;513,86;
939,721;-16,78;352,57;544,11;526,34;524,33;464,28;306,02;495,38;484,75;457,28;516,6;
940,050;-21,132;261,03;481,69;502,11;504,87;470,5;322,24;486,11;390;396,34;483,9;
940,379;-6,3089;266,76;432,62;475,17;464,69;403,61;321,48;448,86;406,63;325,27;468,24;
940,708;43,939;173,53;438,35;426,35;381,89;341,35;321,47;421,24;339,77;340,65;474,41;
941,037;7,0462;227,13;468,32;406,76;403,56;272,24;180,28;364,07;360,56;299,19;388,92;
941,366;14,029;162,2;335,97;348,42;305,68;257,58;145,39;283,39;303,35;287,46;301,51;
941,695;-37,027;191,31;296,97;276,09;320,34;268,89;224,45;284,97;231,92;272,37;243,54;
942,024;47,773;92,943;239,25;276,61;273,86;174,56;115,77;259,54;229,78;194,46;251,28;
942,353;10,092;83,099;314,01;226,29;226,14;224,59;66,092;264,83;319,72;222,18;202,27;
942,682;25,976;42,481;280,87;148,82;170,08;140,31;122,9;268,45;233,68;174,07;255,89;
943,011;22,908;122,64;255,11;120,45;183,71;191,8;106,18;177,25;179,35;183,29;235,87;
943,340;45,86;107,9;151,87;158,73;179,29;159,93;107,65;182,05;163,14;140,15;203,79;
943,669;28,339;43,643;143,85;152,46;222,85;165,35;73,017;160,57;177,73;164,53;167,14;
943,999;7,0849;103,84;89,443;134,92;197,6;216,54;168,83;206,47;162,53;113,49;122,52;
944,328;-20,591;101,25;120;181,52;159,41;164,89;67,273;164,07;140,27;114,93;185,41;
944,657;35,113;120,06;203,51;203,45;158,04;153,49;78,563;148,65;154,61;141,57;176,05;
944,986;-7,4417;74,491;213,08;166,34;178,95;144,13;93,141;193,78;189,87;146,87;167,36;
945,315;-18,322;57,07;127,94;211,15;156,57;177,87;89,606;182,17;187,65;148,69;153,02;
945,644;-39,21;72,117;186,83;178,94;188,96;127,74;118,68;176,59;151,85;134,47;144,57;
945,973;-11,954;43,884;173,9;177,67;190,84;122;79,012;224,85;166,56;150,01;114,59;
946,302;20,699;51,106;198,51;137,51;178,52;104,74;67,769;192,32;178,81;145,33;146,95;
946,631;38,743;53,99;175,14;152,7;159,66;73,129;70,18;184,04;141,72;175,98;177,61;
946,960;26,039;39,631;137,19;149,23;112,63;76,222;55,181;142,22;137,78;144;194,81;
947,289;5,9823;13,719;96,562;89,632;133,42;100,37;69,771;146,63;173,49;87,438;195,98;
947,618;16,734;43,107;122,83;126,83;142,9;126,65;51,819;148,59;147,91;74,325;146,54;
947,947;18,45;100,01;107,98;141,94;151,56;106,96;38,46;141,99;113,56;87,482;161,06;
948,276;4,3923;66,581;100,6;148,3;149,37;102,78;44,373;127,94;110,23;103,97;159,43;
948,605;-21,592;34,257;120,05;178,51;136,72;119,08;74,719;143,69;90,077;114,85;146,03;
948,934;-25,149;48,51;139,36;167,11;136,66;142,06;84,787;162;77,915;88,532;166,7;
949,263;-14,763;76,445;117,28;111,84;174,91;130,54;52,129;129,38;144,15;120,53;137,74;
949,592;15,949;33,304;98,046;96,203;160,14;93,595;13,548;92,866;138,6;129,21;113,68;
949,921;-12,576;51,957;103,6;124,79;158,34;77,166;38,527;126,81;141,69;147,62;103,33;
950,250;-2,6626;79,501;126,5;169,67;143,89;62,721;64,835;96,882;74,823;84,879;59,995;
950,579;-23,427;104,62;140,79;161,88;107,85;163,58;37,327;130,03;92,264;94,461;124,94;
950,908;13,162;50,689;95,052;110,98;128,87;88,741;72,59;127,35;122,15;121,93;131,35;
951,237;34,178;25,822;65,643;64,651;104,29;94,985;80,911;77,837;114,55;97,376;224,96;
951,566;-54,091;40,998;129,99;146,24;150,54;132,75;42,604;117,29;147,7;137,75;120,36;
951,895;-11,806;42,237;75,87;20,924;145,01;156,52;95,076;133,94;106,39;131,01;151,79;
952,224;-8,5692;56,621;181,23;118,97;180,47;148,95;68,274;124,03;97,259;100,67;132,5;
952,553;-80,881;48,542;79,449;71,36;106,44;74,227;53,65;83,276;148,07;22,336;71,36;
952,882;17,704;49,956;120,93;25,94;85,372;99,344;11,918;116,21;76,662;86,469;152,12;
953,212;33,697;46,515;136,81;70,737;82,606;100,65;45,546;91,081;106,76;135,91;116,32;
953,541;101,19;2,112;116,29;48,837;141,74;65,233;4,7515;98,702;85,558;123,97;148,09;
953,870;79,634;68,708;79,87;132,38;133,31;47,701;92,366;98,883;138,74;64,603;145,59;
954,199;40,361;25,21;100,85;103,11;94,849;52,585;118,76;172,95;87,717;159,62;89,39;
954,528;64,884;17,769;94,443;123,84;64,001;119,67;-2,6972;83,791;103,4;68,21;84,791;
954,857;79,158;99,158;155,7;72,198;126,46;84,735;36,027;104,27;117,17;89,205;133,49;
955,186;2,3865;21,568;98,934;0,10864;76,317;47,454;67,659;112,84;128,91;89,478;106,39;
955,515;-14,947;19,084;54,61;88,102;112,42;71,473;81,559;89,508;82,033;72,508;114,91;
955,844;-30,376;39,785;64,887;71,485;157,42;116,65;88,147;110,47;100,12;71,362;133,01;
956,173;49,834;55,087;75,444;37,858;135,93;116,02;69,556;128,91;94,039;48,357;78,834;
956,502;32,005;29,702;90,681;48,453;103,27;113,62;36,558;143,73;58,054;87,973;70,054;
956,831;23,698;30,491;90,113;86,377;105,02;84,698;0,783;126,32;75,425;71,009;98,462;
957,160;15,216;3,7909;82,404;65,383;152,81;71,408;39,854;73,035;65,791;66,613;111;
957,489;15,99;16,816;74,291;41,025;128,78;91,444;54,775;126,85;48,893;77,133;102,8;
957,818;11,598;32,335;59;41,531;73,069;77,738;33,597;93,143;64,063;94,197;75,003;
958,147;43,487;27,994;89,478;57,999;80,982;52,992;67,991;40,984;113,99;107,51;69,487;
958,476;20,516;43,925;123,73;87,232;92,683;93,83;88,523;79,513;95,179;106,39;121,56;
958,805;0,27441;30,2;60,245;53,165;92,88;83,228;70,543;77,028;76,143;73,531;114,79;
959,134;39,549;44,346;29,961;42,736;97,808;72,967;93,521;68,791;83,407;87,12;108,56;
959,463;15,649;33,027;50,953;79,274;89,311;90,057;70,167;65,679;72,783;87,555;136,27;
959,792;24,269;11,673;28,385;112,95;84,669;106,31;55,304;56,012;40,72;61,019;119,38;
960,121;-28,159;26,766;66,695;102,25;82,603;75,975;25,975;78,149;84,284;59,493;135,64;
960,450;38,624;12,772;74,36;7,0878;82;68,784;10,732;106,57;68,74;57,34;123,11;
960,779;-40,043;11,123;68,235;33,404;133,28;124,81;7,9384;121,42;94,566;101,16;107,88;
961,108;4,1046;49,756;55,215;47,005;109,85;91,46;67,727;72,862;78,235;59,867;38,082;
961,437;-29,267;59,832;92,782;65,143;51,727;95,646;103,81;105,78;43,534;88,447;48,466;
961,766;38,815;78,188;38,641;107,97;85,305;83,41;24,855;72,561;30,205;138,57;138,01;
962,096;7,8151;72,903;24,502;36,627;119,89;80,1;53,385;83,094;108,17;82,022;85,323;
962,425;-17,535;1,0616;51,069;93,338;66,996;54,798;72,001;139,14;63,796;53,532;134;
962,754;-33,507;37,587;30,756;71,887;71,704;36,559;50,756;97,545;58,066;67,474;142,84;
963,083;57,95;-5,9704;118,99;59,012;28,016;105,97;16,99;79,007;8,0617;98,989;113,98;
963,412;3,1809;28,346;103,2;72,896;48,562;76,031;7,8001;85,027;79,415;84,823;89,585;
963,741;53,692;37,931;79,694;73,505;115,95;50,1;52,571;32,337;90,794;53,718;74,289;
964,070;-76,263;33,925;66,715;112,7;64,28;63,155;-18,848;61,848;87,385;80,792;36,095;
964,399;4,9019;6,8634;102,4;42,732;93,41;58,201;3,6882;46,688;84,186;101,3;140,09;
964,728;-10,425;15,552;70,752;63,241;73,826;115,7;31,605;68,465;89,13;25,094;128;
965,057;36,701;63,638;80,198;78,591;-11,074;56,732;43,56;60,181;47,638;53,188;114,49;
965,386;16,417;57,101;50,778;68,4;75,372;80,911;23,543;68,944;46,117;84,044;65,583;
965,715;-4,0141;41,403;79,111;37,449;67,819;88,366;79,44;95,801;36,843;77,449;89,292;
966,044;-5,867;84,408;94,326;41,526;69,078;99,685;47,545;59,237;63,937;60,93;116,77;
966,373;32,379;36,178;45,215;71,316;88,875;105,72;23,43;34,771;71,358;44,658;83,125;
966,702;15,265;43,607;63,077;65,863;105,8;91,522;19,291;53,479;117,53;44,376;69,958;
967,031;18,253;21,505;65,716;47,505;82,474;101,54;32,326;91,832;64,053;55,263;120,87;
967,360;4,6607;16,124;27,692;21,656;88,088;116,24;11,216;51,101;39,859;62,881;81,841;
967,689;14,302;32,877;63,192;24,384;57,685;115,99;12,151;49,589;48,673;56,877;73,549;
968,018;23,26;25,204;48,38;62,106;91,557;76,605;11,232;73,366;85,232;63,085;112,72;
968,347;6,7692;48,472;56,082;37,457;86,298;80,01;-6,7795;25,092;58,99;39,662;73,918;
968,676;35,592;22,321;74,749;39,676;63,086;98,668;50,182;25,178;51,418;60,593;66,921;
969,005;38,746;32,216;71,618;77,272;61,109;58,729;63,856;82,635;120,91;45,875;77,764;
969,334;3,449;35,878;109,88;90,184;73,286;68,571;47,918;87,51;70,224;48,041;82,878;
969,663;-32,073;8,932;94,923;54,108;67,181;108,63;-4,3354;41,733;78,399;51,62;88,751;
969,992;-27,82;32,638;63,097;77,927;75,18;123,78;41,119;44,686;59,905;53,952;98,674;
970,321;3,7638;37,18;53,969;87,938;59,783;60,075;2,8327;56,031;102,86;66,093;56,534;
970,650;27,066;52,445;33,969;65,384;129,92;5,6964;65,259;37,969;92,661;65,828;49,136;
970,979;46,728;42,928;75,356;105,53;43,215;57,429;50,577;60,317;108,18;15,333;114,74;
971,309;68,123;37,411;75,507;53,726;90,041;109,7;-3,6027;73,767;83,658;53,329;57,233;
971,638;51,244;67,532;-12,207;89,797;100,1;28,895;-4,7141;66,02;117,61;87,042;72,94;
971,967;46,2;26,194;40,541;72,597;93,466;75,941;50,14;88,336;69,727;115,2;130,14;
972,296;41,157;78,21;-4,3988;75,843;106,56;79,031;57,874;44,476;103,78;100,53;68,135;
972,625;48,819;95,671;-8,852;107,65;49,045;51,951;9,1809;113,72;86,708;25,021;146,86;
972,954;7,8399;17,302;29,169;24,288;60,434;42,524;51,896;45,053;16,631;32,8;112,83;
973,283;69,055;49;76,903;75,653;67,178;103,7;25,3;28,071;38,97;98,077;126,18;
973,612;-25,249;42,712;16,427;22;23,971;97,794;39,259;103;116,4;65,751;48,178;
973,941;11,278;-1,4296;36,438;26,088;53,372;80;114,26;93,947;50,066;98,92;100,92;
974,270;53,992;31,371;39,545;64,344;38,182;76,187;53,204;54,98;60,556;106,38;108,01;
974,599;56,886;1,2206;35,265;118,79;47,255;68,341;-4,7481;110,4;36,776;58,438;63,869;
974,928;-30,506;-5,3777;21,369;69,607;98,75;86,572;27,067;76,424;60,113;44,782;60,171;
975,257;-20,445;29,178;39,29;32,422;141,91;58,621;-7,5789;50,356;42,621;52,422;46,933;
975,586;-2,3863;12,657;19,035;40,737;73,771;102,32;31,763;35,298;70,096;59,763;59,456;
975,915;-8,8597;7,421;42,36;55,232;58,385;81,731;28,731;55,664;23,662;59,615;55,047;
976,244;27,113;73,736;19,622;31,528;83,868;54,302;-1,0753;56,886;21;34,925;52,113;
976,573;-0,93018;41,626;-5,6255;27,426;94,613;50,548;19,213;23,104;54,729;58,671;79,388;
976,902;-29,776;-0,09678;28,136;56,024;95,371;70,423;21,103;42,278;52,785;83,366;100,6;
977,231;9,0792;17,431;40,912;52,399;69,044;117,96;14,026;54,575;42,452;98,035;43,381;
