;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;
Wavelength [nm];Intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;
353,379;38,063;585,35;560,52;564,78;619,9;550,77;558,35;663,95;591,37;546,33;599,57;
353,708;19,302;8083,1;670,99;583,87;592,11;611,84;612,01;582,02;590,72;631,57;573,86;
354,037;19,127;50271;18536;641,83;579,4;569,82;562,57;628,26;571,19;634,44;611,92;
354,366;-36,071;63694;28562;587,45;601,69;628,5;598,96;619,68;562,26;669,91;861,87;
354,695;22,902;64949;32446;663,51;632,89;618,34;633,87;608,72;650,74;655,87;1094,2;
355,024;5,3276;64956;31312;661,67;607,95;631,27;623,04;589,76;616,77;663,09;967,22;
355,353;11,533;64950;28683;593,01;553,35;589,47;661,07;640,36;566,05;630,76;821,57;
355,682;6,4678;61122;23552;598,71;590,3;635,89;622,46;616,52;656,9;589,05;676,33;
356,011;9,6207;28115;8747,4;575,02;576,96;629,35;606,51;600,62;612,69;605,36;626,4;
356,340;25,641;3988,9;679,31;573,77;579,53;613,67;620,46;591,87;600,27;615,93;641,64;
356,669;8,7557;629,32;626,11;586,05;594,43;595,43;576,51;618,38;602,32;650,54;619,89;
356,998;13,242;601,7;655,89;607,26;580,42;573,01;544,58;593,93;562,4;672,88;541,96;
357,327;14,461;608,79;612,13;636,29;588,96;568,83;577,36;584,02;563,33;600,43;496,98;
357,656;-13,605;584,58;604,95;623,5;574,44;578,63;610,78;621,24;584,98;561,52;534,65;
357,985;-3,0464;587,74;641,61;571,7;556,72;583,85;620,99;588,84;603,98;556,54;566,42;
358,314;28,535;620,63;605,67;560,15;608,53;575,53;611,74;584,62;618,45;515,7;583,43;
358,643;41,098;610,72;565,72;624,26;631,7;587,23;577,79;611,34;622,43;569,49;598,82;
358,972;24,905;588,74;597,95;609,02;590,73;574,5;565,05;600,06;587,02;591,29;547,77;
359,301;21,431;628,11;571,91;560,77;503,51;596,31;580,29;575,49;539,8;572,45;567,71;
359,630;27,349;575,32;536,08;590,55;504,56;550,11;600,23;575,55;580,99;537,75;582,87;
359,960;-10,096;609,5;635,2;607,2;526,33;556,52;582,42;587,34;614,51;606,54;630,9;
360,289;14,097;547,13;667,5;655,39;627,55;598,3;660,66;599,56;600,58;583,08;563,05;
360,618;-11,217;515,2;572,79;643,17;621,86;600,93;684,53;524,62;561,79;622,15;632,67;
360,947;43,793;607,68;560,61;576;598,65;610,43;581,19;611,38;589,15;537,82;681,37;
361,276;-1,8054;601,58;614,55;577,1;606,64;637,22;572,91;594,51;652,74;602,95;573,23;
361,605;43,768;551,57;646,39;599,34;620,91;620,63;591,85;624,69;523,08;581,23;598,46;
361,934;22,54;603,67;590,42;538,55;703,89;586,86;578,34;505,04;621,5;602,46;549,25;
362,263;21,06;560,8;598,4;605,65;611,02;565,31;568,6;582,87;529,96;580,43;573,39;
362,592;20,095;582,44;604,43;600,04;637,59;626,46;609,64;619,68;548,44;558,18;536,98;
362,921;28,702;559,77;579,77;617,27;591,4;615,6;602,69;594,28;551,87;597,77;619,15;
363,250;-25,119;570,2;553,45;577,41;577,32;596,3;537,53;614,22;564,53;598,15;569,36;
363,579;22,41;592,2;607,41;639,41;582,4;589,8;577,01;562,19;615,81;541,79;607,41;
363,908;-41,043;622,25;590,63;591,96;562,58;559,93;601,48;580,14;608,11;633,59;588,63;
364,237;-42,364;588,38;600,71;566,16;549,43;547,35;560,46;606,79;610,76;614,89;615,51;
364,566;-26,351;550,75;604,52;599,46;600,54;614,84;610,06;561,55;598,7;593,22;603,27;
364,895;-21,019;547,6;649,89;574,05;599,56;631,13;610,6;612,97;634,27;564,92;615,12;
365,224;-5,6133;600,42;662,74;549,87;585,12;622,12;609,76;619,1;603,46;606,67;601,35;
365,553;42,573;584,52;592,21;553,91;570,42;584,38;557,75;588,19;578,5;559,08;577,73;
365,882;19,422;549,11;584,13;540,77;567,67;592,9;506,55;564,99;605,23;578,03;565,33;
366,211;-2,2452;560,07;591,12;557,74;585,5;588,74;544,85;556,13;619,35;621,33;573,55;
366,540;-7,8523;567,17;587,05;615,17;585,33;602,3;583,11;547,82;588,77;613,78;573,84;
366,869;-7,6181;561;602,65;607,17;536,88;583,34;614,67;547,29;530,2;591,3;551,97;
367,198;12,414;564,75;606,83;554,17;569,27;551,01;640,08;563,08;531,09;591,51;543,08;
367,527;9,3154;569,62;596,28;559,75;642,76;604,83;578,32;572,88;616,24;620,69;573,51;
367,856;-6,6546;586,02;592,75;569,49;577,54;597,99;551,31;580,53;645,68;564,94;611,4;
368,185;-36,105;608,31;625,49;565,7;545,68;611,12;595,43;573,06;588,12;542,26;597,12;
368,514;37,058;577,27;567,82;612,89;529,39;617,84;547,6;568,78;562,83;587,02;607,74;
368,843;47,678;546,4;533,83;618,62;545,27;619,46;532,37;547,66;574,98;603,69;615,56;
369,173;41,588;544,25;594,49;589,34;555,74;557,68;583,47;520,47;610,39;511,54;534,79;
369,502;4,6104;584,74;637,83;539,94;604,87;641,23;612,01;591,72;613,92;570,33;588,22;
369,831;81,43;513,9;634,2;591,05;605,64;664,88;626,39;567,87;563,6;539,31;586,17;
370,160;42,264;581,74;617,11;605,05;586,58;656;604,11;602,21;628,47;568,84;539,16;
370,489;45,564;588,57;620,48;523,33;597,24;639,85;652,11;590,33;568,47;544,62;549,07;
370,818;-48,803;595,89;650,06;670,07;563,11;649,15;600,35;632,33;511,58;579,22;551,02;
371,147;36,031;592,98;571,99;618,87;618,97;600,01;582,98;588,03;580,04;584,99;577,99;
371,476;51,48;581,39;566,19;553,21;604,49;603,87;574,29;604,45;599,35;579,19;573,16;
371,805;62,265;595,93;554,8;592,99;608,67;576,94;594,53;545,27;564,54;538,87;601;
372,134;-14,297;620,37;575,57;625,66;582,93;566,91;625,66;660,54;554,81;554,87;612,89;
372,463;53,939;551,25;590,1;628,14;567,03;591,07;624,68;608,3;596,36;604,55;594,12;
372,792;11,209;613,05;587,85;650,41;563,34;563,45;645,58;602,98;570,62;639,4;597,64;
373,121;33,429;590,59;600,53;643,06;531,16;615,1;640,45;648,57;591,06;626,69;587,86;
373,450;5,4389;545,2;588,77;646,86;598,41;630;602,2;628,77;594,19;556,49;528,63;
373,779;39,83;551,46;595,64;600,99;561,62;608,9;590,27;596,45;581,36;488,72;579,38;
374,108;16,793;550,37;604,85;588,55;548,01;618,33;582,37;574,83;567,29;563,2;611,93;
374,437;4,9315;577,98;580,64;571,89;577,04;594,37;548,02;522,87;557,07;551,93;602,48;
374,766;36,121;565,25;567;612,62;564,38;561,75;595,74;549,62;583,37;573,74;589,75;
375,095;56,545;553,32;572,91;599,28;573,22;538,41;628,68;584,14;578,55;589,41;606,09;
375,424;14,466;574,26;574,77;591,27;573,86;602,48;638,92;610,94;590,28;588,91;623,34;
375,753;-16,297;602,63;571,95;619,97;563,09;587,84;649,48;646,72;600,5;542,7;626;
376,082;-34,472;579,85;610,08;622,18;571,84;572,29;622,62;636,6;581,7;538,46;594,73;
376,411;7,0001;527,45;636,45;606,73;550,82;581,45;605,45;625,91;561,18;573,64;576,09;
376,740;49,254;548,69;586,62;627,44;543,07;580,57;610,85;614,3;577,28;590,28;571,55;
377,069;13,915;580,36;550,5;626,64;585,96;621,69;593,66;575,87;573,78;599,53;570,99;
377,398;37,41;594,3;591,15;551,48;581,84;582,22;585,88;615,49;530,56;571,62;599,37;
377,727;30,758;644,76;662,03;553,44;576,95;585,07;607,66;648;581,09;609,26;588,03;
378,057;10,43;584,93;678,52;565,66;622,01;577,2;641,56;568,63;587,82;586,46;634,42;
378,386;4,7343;628,21;617,79;519,6;607,99;625,69;632,44;558,62;602,2;560;631,73;
378,715;-12,342;601,9;627,64;618,93;588,19;583,33;579,05;649,45;573,77;565,21;604,1;
379,044;-13,7;632,9;563,32;659,65;575,03;608,02;560,97;618,85;611,75;588,03;575,67;
379,373;40,732;620,97;635,55;566,61;626,01;579,36;590,8;629,87;625,79;607,05;591,1;
379,702;-14,431;585,51;628,83;560,06;542,87;643,42;587,82;598,36;626,97;614,5;586,81;
380,031;-35,377;618,2;598,72;609,9;595,38;640,72;617,41;623,34;558,16;626,82;590,62;
380,360;-57,946;599,79;617,18;568,83;511,5;658,46;622,58;615,28;558,89;630,5;566,41;
380,689;21,985;634,56;601,44;663,09;541,56;626,7;633,37;600,4;538,89;523,39;614,2;
381,018;21,019;605,57;630,43;603,19;578,27;540,71;591,82;560,79;663,53;615,18;627,73;
381,347;-21,628;523,53;548,59;601,05;585,63;543,74;628,89;596,94;550,43;516,59;632,74;
381,676;1,5828;601,23;536,69;614,71;546,71;644,5;621,86;610,88;612,53;616,99;630,26;
382,005;80,571;542,11;609,93;649,44;545,64;652,24;604,28;614,64;626,92;641,96;589,51;
382,334;-5,5025;597,34;616,61;627,76;600,18;620,68;569,83;596,38;607,68;546,65;576,38;
382,663;9,5214;584,61;610,31;636,01;592,11;579,23;559,93;524,71;625,95;525,75;588,82;
382,992;24,015;614,85;618,35;605,48;593,46;569,44;530,16;583,05;572,54;580,34;563,94;
383,321;39,427;607,1;550,88;557,21;639,01;533,19;547,36;521,2;585,84;578,1;637,31;
383,650;6,9499;625,94;559,78;569,65;559,24;569,45;613;594,89;571,77;554,9;655,74;
383,979;59,232;619,02;602,88;605,81;603,17;548,25;657,05;600,69;610,9;570,41;658,79;
384,308;9,6431;565,8;596,98;604,44;592,93;591,63;637,94;570,44;570,08;644,28;574,19;
384,637;27,454;548,35;572,53;592,71;537,83;635,8;610,98;580,14;545,41;611,04;526;
384,966;46,737;588,31;594,68;592,89;563,42;624,05;573,32;585,21;582,1;555,26;558,42;
385,295;41,821;593,27;615,36;568,26;588,45;610,45;577,19;615,92;593,63;606,02;575,45;
385,624;10,041;551,92;619,12;543,95;567,63;646,37;565,7;641,41;602,42;629,87;568,46;
385,953;-8,3605;541,45;631,66;541,52;569,77;618,73;585,73;618,36;592,65;590,15;554,55;
386,282;6,3133;586,65;630,64;561,95;610,29;572,84;612,13;589,42;581,83;576,67;557,05;
386,611;6,2508;600,84;581,46;612,75;619,02;564,93;606,35;577,52;612,25;584,54;554,72;
386,940;16,103;585,48;558,35;644,97;590,1;559,38;636,96;600,93;627,79;620,21;539,69;
387,270;17,5;591,31;586,19;617,5;573,85;602,23;620,23;628,04;623,62;644,12;560,42;
387,599;8,1593;549,64;543,75;582,2;562,46;577,3;620,11;602,57;604,63;606,51;549,88;
387,928;2,0271;547,81;568,43;598,56;581,92;625,29;606,04;617;602,08;602,57;562,68;
388,257;63,306;527,18;625,67;586,92;558,96;589,28;637,74;619,96;607,3;565,8;585,99;
388,586;-2,1593;653,88;590,99;548,92;570,14;635,59;639,57;627,08;642,67;609,72;568,26;
388,915;19,386;623,46;603,79;564,49;576,55;601,88;621,56;609,88;594,68;591,47;496,7;
389,244;5,9536;616,27;578,24;597,39;571,33;556,44;558,37;579,95;571,46;575,86;532,03;
389,573;18,984;591,75;659,95;573,72;582,79;569,79;627,33;666,38;601,05;559,23;606,23;
389,902;-7,7505;610,88;569,86;638,79;609,47;647,12;644,34;622,59;583,47;611,4;559,31;
390,231;34,544;589,53;603,95;613,95;581,78;583,24;549,97;617,42;554,37;572,27;616,81;
390,560;-70,413;638,02;641,46;611,11;597,08;626,03;607,35;605,7;541,98;594,89;573,86;
390,889;26,294;578,06;608,58;496,03;601,91;567,04;567,7;587,32;541,02;466,27;565,15;
391,218;-2,4001;633,05;599,45;587,1;627,65;556,5;568,9;698,15;571,4;517,2;702,75;
391,547;32,69;616,74;540,3;602,09;550,12;497,3;628,62;571;589,51;553,02;611,86;
391,876;0,62396;593,77;675,62;637,49;582,8;623,78;616,31;636,83;631,68;603,76;588,85;
392,205;65,834;585,04;567,96;619,01;566,71;646,11;618,26;569,5;563,76;615,96;590,41;
392,534;35,418;618,39;602,5;620,73;554,81;657,65;569,05;611,68;617,33;650,57;524,67;
392,863;19,711;574,12;583,56;568,54;614,32;571,95;576,87;609,06;591,91;582,53;518,65;
393,192;42,108;565,27;596,09;599,96;578,26;584,91;606,11;622,33;659,35;578,57;591,82;
393,521;28,38;608,08;596,51;612,12;575,41;576,1;609,68;624,4;644,64;558,78;599,87;
393,850;-26,096;594,42;605,01;582,1;592,01;609,28;590,11;574,15;587,72;593,03;596,06;
394,179;-1,1189;628,19;605,41;612,26;611,42;584,74;605,6;595,91;586,7;630,04;621,91;
394,508;-5,6505;621,86;617,95;601,99;591,6;588,78;596,82;607,79;603,47;634,02;609,46;
394,837;24,217;563,46;618,74;589,08;618,68;586,7;587,54;628,15;573,18;576,11;582,2;
395,166;17,404;584,52;589,02;611,29;641,75;592,4;599,48;637,52;548,44;593,21;618,06;
395,495;18,036;598,84;550,04;616,6;592,41;597,02;588,62;615,82;606,3;617,04;608,88;
395,824;19,902;609,02;557,13;608,01;523,44;583,07;577,91;603,49;622,05;587,67;575,9;
396,153;-2,9379;611,63;583;579,39;536,72;555,91;598,27;606,76;538,9;587,04;599,57;
396,483;-11,543;562,74;592,84;552,56;585,43;583,04;612,01;607,43;534,76;587,6;608,73;
396,812;3,7886;572,28;582,28;592,81;559,47;653,6;623,42;579,49;598,42;561,51;588,67;
397,141;34,134;653,2;576,12;645,54;550,04;675,5;642,64;565,23;604,35;569,14;572,1;
397,470;11,192;721,01;623,05;625,53;585,73;657,47;621,11;599,06;592,88;579,57;557,36;
397,799;30,49;683,8;578,19;582,86;590,77;578,28;609,41;586,79;557;548,84;569,6;
398,128;6,4978;602,06;528,39;602,99;621,26;652,44;639,22;600,57;604,71;612,53;604,35;
398,457;22,308;611,31;613,81;605,35;585,5;615,93;615,23;626,07;618,52;603,72;591,37;
398,786;-30,946;618,51;640,36;587,07;635,87;597,25;618,62;617,97;588,76;569,6;610,41;
399,115;2,353;583,94;618,51;632,41;565,81;519,46;627,99;599,18;576,12;583,39;613,63;
399,444;9,8218;662,21;614,01;657,77;607,7;567,85;621,36;590,48;607,37;641,06;601,73;
399,773;18,771;566,59;577,23;647,07;572,82;615,08;606,92;508,53;560,33;532,92;598,43;
400,102;47,515;550,36;636,89;619,6;611,02;645,28;575,12;591,09;621,55;579,79;587,61;
400,431;4,0538;609,49;611,95;590,7;572,39;586,74;616,13;604,84;602,47;640,8;619,5;
400,760;28,749;691,29;657,4;630,44;558,54;627,36;642,65;600,86;589,68;635,82;583,87;
401,089;-0,28953;609,01;587,71;565,59;620,48;553,8;601,99;584,4;552,9;614,52;569,36;
401,418;5,6098;613,61;650,21;616,88;633,33;655,87;622,72;629,32;616,21;644,22;598,27;
401,747;77,151;527,34;560,04;584,42;577,44;564,4;659,58;577,27;654,66;624,11;613,68;
402,076;48,792;660,71;595,89;550,19;545,59;625,42;611,07;634,49;695,85;598,23;617,64;
402,405;38,062;605,36;586,73;600,29;562,36;590,04;609,94;596,35;597,52;583,97;619,7;
402,734;-71,562;641,79;559,51;586,33;599,47;635,06;655,08;610,86;601,04;602,41;585,72;
403,063;19,31;610,64;527,33;572,37;607,78;614,05;660,29;616,78;643,65;567,78;618,79;
403,392;12,623;594,49;608,04;663,31;577,9;596,72;607,08;587,65;611,11;603,65;594,63;
403,721;5,7651;579,31;608,9;608,24;575,21;590,4;571,98;564,31;592,68;579,36;581,56;
404,050;-22,995;662,85;674,45;574,31;611,75;637,9;616,66;624,43;602,02;617,04;625,77;
404,379;10,961;638,61;622,93;633,79;615,83;614,67;653,14;642,83;571,52;589,1;607,24;
404,708;3,4908;622,5;614,89;625,61;592,5;626,01;598,73;659,51;586,76;578,88;602;
405,037;27,911;619,95;623,35;596,66;576,66;620,89;602,35;616,63;563,09;559,92;623,46;
405,366;-2,6668;609,31;635,35;609,85;574,12;613,11;615,96;545,42;585,8;563,59;600,54;
405,696;0,8852;594,22;606,42;670,7;586,13;614,11;581,68;552,86;609,51;552,85;615,75;
406,025;10,12;610,9;579,95;657,68;592,51;625,94;595,88;594,46;604,96;589,79;631,07;
406,354;2;616,2;608;590,33;573,6;629,53;641,73;593,47;611,33;625;576;
406,683;24,864;586,39;647,49;566,99;576,01;631,71;664,44;567,99;615,57;627,37;585,59;
407,012;-3,9447;589,86;663,88;550,77;606,84;635,02;646,53;574,37;617,51;613,5;632,25;
407,341;-43,875;605,95;629,24;557,9;590,2;611,07;621,94;637,96;586,75;562,33;601,91;
407,670;-30,886;615,32;624,38;590,59;587,77;602,92;629,73;675,9;570,87;608,73;617,8;
407,999;29,412;614;641,16;620,87;641,54;590,25;586,9;600,41;585,37;592,26;649,65;
408,328;18,411;614,55;593,18;638,71;604,66;634,86;623,55;565,71;589,7;596,08;624,5;
408,657;58,921;607,89;605,78;634,04;621,26;620,37;654,47;659,05;625,79;555,44;610,84;
408,986;26,285;590,5;685,64;594,22;612,36;673,14;694,71;596,71;607,43;578,22;563,79;
409,315;13,777;618,37;653,74;640,1;578,48;610,24;666,88;575,86;577,08;620,25;615,99;
409,644;-10,362;606,51;596,88;643,48;532,06;588,24;680,83;607,61;627,82;606,33;598,81;
409,973;5,0702;542,78;584,16;635;516,85;590,97;530,76;637,32;600,86;595,92;559,25;
410,302;-24,507;632,65;583,6;635,53;574,2;640,22;669,07;621,8;545,21;591,47;603,58;
410,631;40,042;670,23;642,67;643,42;645,81;621,31;675,34;590,96;659,42;625,91;587,39;
410,960;8,1315;672,84;668,55;680,79;609,08;609,37;600,84;622,61;650,47;604,9;562,82;
411,289;12,975;630,22;615,28;599,43;575,18;586,12;668,65;608,08;667,91;490,6;629,65;
411,618;70,825;650,24;721,98;625,98;590,42;625,51;630,45;629,2;582,23;600,83;595,31;
411,947;35,698;540,96;683,1;640,99;603,12;569,18;614,08;579,64;571,54;566,77;598,66;
412,276;-64,347;647,47;741,29;670,84;647,27;639,81;594,97;640;597,14;621,69;626,94;
412,605;-13,213;542,52;873,32;580,01;624,15;584,47;666,1;674,85;600,87;579,27;616,95;
412,934;11,942;613,1;842,5;665,85;651,05;626,18;670,29;606;541,43;616,47;594,86;
413,263;2,0718;620,3;832,19;605,01;643,26;612,57;639,1;598,46;533,23;623,38;610,39;
413,592;16,092;622,66;703,81;624,85;664,86;627,2;598,59;609,32;564,3;580,27;604,12;
413,921;29,951;582,23;690,87;659,12;642,91;659,11;625,55;690,32;573,75;605,29;589,07;
414,250;-9,1811;675,24;653,24;607,66;616,56;700,89;648,72;621,91;598,31;620,86;639,33;
414,580;24,612;621,56;628,84;557,33;590,17;611,41;634,53;561,43;620,99;565,23;576,88;
414,909;24,493;595,94;654,08;604,42;615,61;650,19;583,56;623,48;612,63;595,81;581,75;
415,238;28,795;559,97;661,54;640,98;640,84;623,84;597,7;642,72;586,34;593,65;580,12;
415,567;7,0797;624,81;662,91;612,67;585,3;591,23;595,17;620,36;615,2;633,7;591,6;
415,896;-20,602;599,36;622,18;589,32;572,01;615,81;610,49;598,43;617,79;634,66;610,56;
416,225;-27,647;605,77;627,77;582,71;585,53;604,65;643,41;601,29;611,24;603,53;573,94;
416,554;1,9127;613,67;657,02;547,08;543,1;540,62;611,11;627,96;620,01;581,56;546,98;
416,883;22,773;572,65;605,09;565,12;561,33;555,54;611,76;628,9;628,23;591,75;571,24;
417,212;-3,5478;597,62;607,75;620,56;613,7;594,78;621,6;616,62;613,47;636,43;610,79;
417,541;-9,2168;615,22;671,31;613,09;617,63;604,07;580,47;599,68;596,28;637,87;629,31;
417,870;6,8732;629,61;657,74;606,76;616,09;651,98;585,12;614,32;608,35;613,98;596,96;
418,199;-5,3468;651,76;618,3;591,62;585,59;620,45;582,34;652,48;580,55;605,73;553,9;
418,528;-16,831;680,07;598,33;565,45;620,74;600,46;606,56;604,17;596,94;623,92;581,93;
418,857;-3,2537;615,07;664,42;603,81;653,81;597,33;669,06;634,66;631,69;607,06;647,78;
419,186;0,67026;631,93;658,7;627,83;620,22;624,93;672,21;611,56;591,74;572,33;631,55;
419,515;37,106;612;819,03;657,34;627,79;625,01;605,89;617,77;598,23;555,24;657,68;
419,844;15,111;615,36;994,01;691,92;664,96;682,63;626,74;588,14;622,3;645,66;697,01;
420,173;25,13;655,29;1062,8;692,9;601,91;655,32;618,33;610,61;582,04;634,84;668,9;
420,502;25,245;631,68;1086,9;654,04;675,41;634,66;632,66;587,64;621,41;611,92;641,42;
420,831;-12,097;604,1;901,08;645,01;701,75;658,3;549,82;561,83;576,32;633,49;693,77;
421,160;0,12363;611,83;834,09;678,62;563,97;647,25;598,65;653,08;618,48;592,23;604,17;
421,489;49,996;583;649,43;646,13;666,37;584,28;559,48;690,34;548,74;582,87;630,2;
421,818;-70,874;583,37;659,4;624,92;578,84;591,02;692,28;601,03;639,36;603,76;562,74;
422,147;49,366;623,13;595,4;616,19;669,02;592,96;615,68;603,94;570,51;578,55;642,26;
422,476;6,475;556,66;661,34;619,79;636,86;643,27;607,36;583,13;641,08;607,4;556,74;
422,805;33,38;595,23;676,02;584,19;596,44;565,21;560,18;609,54;631,23;553,91;562,1;
423,134;-45,677;567,04;660,13;605,86;600,1;567,77;595,06;639,52;550,1;602,27;594,07;
423,463;-23,416;593,01;626,27;543,83;557,27;613,59;572,56;539,25;591,45;618,43;566,27;
423,793;-13,036;663,36;542,41;619,04;583,92;581,29;556,42;553,44;619,86;612,55;589,96;
424,122;50,172;629,18;592,95;612,29;571,07;537,93;572,33;560;541,9;612,59;543,39;
424,451;-15,293;552,58;649,88;593,73;579,8;584,98;626,08;658,17;625,3;706,56;582,92;
424,780;15,994;607,41;659,05;608,42;603,89;602;623,32;665,16;628,27;643,64;585,74;
425,109;32,467;676,4;655,17;604,4;616,65;650,76;598,63;591,98;654,75;659,76;560,51;
425,438;57,388;666,26;647,23;614,21;634,56;640,55;652,57;567,71;605,04;610,98;619,66;
425,767;30,563;647,18;629,78;615,18;583,17;621,47;630,93;674,38;641,24;557,96;615,15;
426,096;33,042;596,53;629,4;603,99;592,92;609,14;662,8;694,4;676,15;579,67;584,52;
426,425;23,367;613,33;612,89;610,73;587,33;639,95;652,49;640,5;658,58;592,96;620,23;
426,754;-2,9044;620,96;644,75;634,03;614,53;628,71;629,02;618,44;647;601,36;613,27;
427,083;16,854;615,22;721,49;672,33;634,52;617,43;615,41;594,31;614,35;606,21;596,64;
427,412;51,925;592,25;739,62;670,18;608,56;626,55;626,29;603,79;601,88;595,54;613,96;
427,741;19,602;588,2;680;623;607,93;620,4;656,07;631,73;641,4;602,13;635,4;
428,070;-33,058;636,36;666,95;614,29;631,85;639,91;652,38;665,13;653,46;603,77;666,11;
428,399;-19,904;635,94;696,53;625,86;638,79;644,68;645,74;656,01;623,38;617,31;660,61;
428,728;9,5265;624,56;658,16;607,96;619,49;598,76;629,68;595,26;616,32;627,94;624,98;
429,057;2,0614;624,28;633,39;610,85;605,54;573,6;633,93;619,49;635;604,18;600,55;
429,386;-14,884;598,62;626,15;620,07;584,32;576,79;675,09;574,72;628,97;638,36;605,61;
429,715;16,197;612,12;610,18;596,06;564,27;571,68;668,12;538,21;598,73;595,15;661,03;
430,044;27,545;600,87;614,48;615,23;525,39;596,9;645,25;569,52;569,17;590,25;579,84;
430,373;6,2579;572,32;592,06;627,85;577,68;574,37;613,25;599,48;599,23;577,6;591,66;
430,702;-0,2166;528,33;604,57;679,99;634,2;593,47;648,46;619,79;580,36;621,53;599,23;
431,031;3,8934;580,54;625,82;675,65;622,65;544,69;610,68;630,72;606,95;652,26;592,69;
431,360;-18,989;594,4;616,51;612,63;564,09;553,42;625,17;643,83;597,03;585,33;646,34;
431,689;51,038;603,99;606,55;597,34;575,79;565,35;683,33;607,93;630,97;644,71;591,79;
432,018;19,805;616,03;691,55;596,43;567,93;635,69;600,14;575,24;639,86;607,02;583,45;
432,347;27,724;661,29;597,86;646,29;588,52;579,95;634,37;580,76;471,29;573,15;600;
432,676;4,5788;646,82;651,64;632,59;560,21;669,86;603,87;631,61;551,88;576,09;600,09;
433,006;30,784;593,44;680,76;614,15;524,3;572,8;598,05;614,14;591,67;579,97;603,97;
433,335;-48,898;654,61;567,41;581,27;570,21;605,69;646,13;635,18;559,27;561,71;621,33;
433,664;13,323;544,09;600,33;622,93;641,06;630,33;690,93;614,54;653,18;620,72;652,79;
433,993;24,327;648,07;680,73;657,63;599,91;626,58;642,48;600,35;601,25;644,88;583,6;
434,322;36,368;583,05;666,26;631,27;626,48;568,29;575,79;625,23;574,89;586,66;583;
434,651;36,31;629,47;646,94;648,13;684,25;603,1;625,32;650,97;597,35;589,83;543,43;
434,980;78,423;688,13;646,45;669,95;665,45;625,68;628,66;681,11;664,82;607,5;600,45;
435,309;38,444;620,34;692,62;664,56;693,61;662,04;693,86;614,63;657,76;622,01;618,15;
435,638;62,867;655,8;699,7;656,7;661,35;663,43;625,66;643,47;647,46;633,33;612,18;
435,967;22,574;702,4;640,48;630,24;645,82;729,44;679,55;612,4;651,83;655,66;607,09;
436,296;38,65;668,96;632,98;623,1;634,51;650,15;675,75;595;609,96;642,73;617,18;
436,625;15,149;645,31;647,04;678,93;636,03;627,77;680,43;643,9;624,49;612,56;633,39;
436,954;63,276;582,13;672,14;698,95;594,79;623,62;662,45;608,41;626,26;600,08;579,41;
437,283;30,669;584,69;674,21;681,55;563,88;665,15;640,27;582,95;603,93;602,06;602,88;
437,612;9,2995;607,42;626,64;613,59;624,66;604,97;633,67;583,92;588,01;572,55;619,2;
437,941;5,5232;603,13;559,37;629,66;615,66;619,8;633,66;585,98;596,28;576,01;617,18;
438,270;-13,622;580,07;584,59;664,41;575,72;648,29;615,6;612,55;567,14;583,37;611,79;
438,599;-23,432;568,44;634,01;617,33;577,52;632,34;637,64;617,64;564,69;604,2;593,54;
438,928;22,179;568,94;630,2;571,67;587,13;607,08;628,09;597,8;591,07;602,55;575,47;
439,257;38,369;579,06;627,44;560,12;616,75;572,88;607,75;563,25;584,19;560,69;544,25;
439,586;23,502;583,43;637,81;572,89;607,98;586,28;649,28;560,55;609,48;534,48;568,14;
439,915;44,361;587,62;628,83;603,25;569,8;615,98;612,51;595,67;627,95;543,44;606,55;
440,244;-4,1037;643,02;629,95;609,82;590,04;636,94;585,65;586,19;568,15;590,38;567,11;
440,573;36,408;623,79;689,44;593,9;602,47;587,09;625,22;602,86;524,8;552,66;602,24;
440,902;50,533;572,72;647,75;612,32;574,88;621,47;618,21;574,23;595,48;582,09;648,64;
441,231;26,897;613,26;626,87;642,53;577,53;585,75;588,7;588,88;645,55;604,53;602;
441,560;-15,796;597,5;647,42;627,5;583,24;628,48;599,24;621,68;641,67;613,55;614,5;
441,889;41,911;560,36;592,75;584,56;605,91;641,76;598,76;661,24;578,38;615,22;645,06;
442,219;87,048;609,98;677,61;627,32;646,07;638,07;596,32;651,56;587,24;540,31;619,67;
442,548;25,709;561,68;673,62;639,2;667,71;641,5;607,3;673,02;629,26;618,12;668,26;
442,877;-11,454;628,36;607,06;641,64;625,22;620,52;608,52;582,63;579,21;721,4;609,85;
443,206;-20,519;630,07;590,59;605,37;573,59;538,33;609,26;661,63;608,11;603,96;587,19;
443,535;-5,7443;623,49;575,82;565,82;552,88;615,01;646,08;613,99;525,41;630;590,85;
443,864;-2,9919;658,37;701,35;649,12;595,99;551;577,61;683,71;589,68;585,61;616,33;
